"9214	fairly satisfied	Nothing on the bus. They have the heating on in summer but not winter.",,,,,
"9216	fairly satisfied	Not having youths putting their feet on the seats.",,,,,
"9217	fairly satisfied	Would like maybe one or two more no. 21 bus to go to the Valley as pensioners and disabled persons not able to walk up hills.",,,,,
"9221	neither satisfied nor dissatisfied	That the bus came to my bus stop on time. It was ten minutes late.",,,,,
"9208	fairly satisfied	The seats could be a little wider",,,,,
"9210	neither satisfied nor dissatisfied	not to take as long to get to Newark and have them more regularly",,,,,
"9212	fairly satisfied	Not to have backward facing seats.",,,,,
"9177	fairly satisfied	Better and more comfortable seating",,,,,
"9183	fairly satisfied	The seats could be a bit wider.  USB charger points.",,,,,
"9185	very satisfied	I was happy.",,,,,
"9186	fairly satisfied	Bus being on time .  Why two buses arrive together ", greeting by driver , boarding and disembarking.,,,
"9187	fairly dissatisfied	Bus was late by 15mins", then 2 buses arrived at the same time,,,,
"9188	fairly satisfied	The ride is very bumpy - improved suspensions and road surfaces the bus rattles and is noisy - also temperature control is unreliable and depends on passengers opening or closing windows. There should be USB charging points!",,,,,
"9189	fairly satisfied	The Number 1 route at Broomhill is the only bus and I regularly stand at bus stop long periods because one or two do not turn up.",,,,,
"9190	very satisfied	Nothing at all.",,,,,
"9197	neither satisfied nor dissatisfied	the buses should be on time and not 4/5 mins late",,,,,
"9203	fairly satisfied	Drivers breaking too harsh when approaching bus stops - could be smoother.",,,,,
"9168	very satisfied	Nothing could be improved", excellent service.,,,,
"9171	fairly satisfied	Accurate times on display board at bus stop.  More seating at hospital bus stops.",,,,,
"9173	fairly satisfied	It would be good if the buses on this route were on time like today every time and also if it ran on a Saturday.",,,,,
"9161	neither satisfied nor dissatisfied	Electronic times at bus stops. Charging USB ports needed. Price list would be helpful.",,,,,
"9157	very satisfied	Everything was very good.",,,,,
"9158	fairly satisfied	The service has improved a lot recently. Always on time and the drivers are much more affable.",,,,,
"9160	very satisfied	Very nice quiet journey",,,,,
"9153	neither satisfied nor dissatisfied	More facilities on bus for disabled. Also Lincoln bus station not big enough for passengers or buses",,,,,
"9146	neither satisfied nor dissatisfied	Buses arriving on time",,,,,
"9149	fairly satisfied	To make time shorter & when ever I need to get bus driver get changing & you have to Waite in queue to other driver get himself ready after while you outside & after that you go in it take ages really .",,,,,
"9150	fairly dissatisfied	Buses don't run on time. Drivers rush to try and make time up.",,,,,
"9144	very dissatisfied	Smoothness ", all buses are like riding a camel.,,,,
"9145	very satisfied	Nothing should be improved. Very good bus service",,,,,
"9142	neither satisfied nor dissatisfied	Time table", bus arrive in time, and double decker bus on busy times,,,
"9143	fairly satisfied	Driver should make sure passengers are seated before driving off.",,,,,
"9141	very dissatisfied	Not this driver but another ranted at me for hailing him on Lindale Road worsley said it was not hail and ride but it was horrbile man showed me up and upset me in front of all passengers.",,,,,
"9128	fairly satisfied	More bus services especially with a lot of students",,,,,
"9129	fairly satisfied	the bus could be a lot less rattily!",,,,,
"9130	fairly satisfied	Warmth of the bus in winter seasons.",,,,,
"9131	fairly satisfied	Sometime the bus just missing", it should be every fifteen minutes a bus so I did wait for thirty minutes for the bus, that's even not talking about on time or not, the bus just disappear.,,
"9134	neither satisfied nor dissatisfied	Being on time", wishing bus driver would react with passengers.  Being friendly, heating on buses as it's very cold in the morning,,,
"9125	fairly satisfied	The attitude of the bus drivers. Some of the bus drivers have an attitude and sometimes rude and I feel upset after my journey but some of the drivers can be very nice", others need to change their attitude.,,,,
"9126	fairly satisfied	Seats are very dirty and wifi could be available",,,,,
"9123	fairly satisfied	Seats available for passengers overcrowding buses.",,,,,
"9124	very satisfied	Nothing", everything went smoothly,,,,
"9120	fairly dissatisfied	Need more bus service for certain places.",,,,,
"9121	fairly satisfied	28 could run slightly more often", missed 7.30 bus and wasn't another till 8.10, so ended up late to work. Also free Wi-Fi.,,,
"9122	fairly satisfied	Please give more power to driver to tell people who take more time to show their e-tickets on their phones. Sometimes some people take more than two to three minutes to go through their phone to show their tickets. It is not fair", other passengers to wait just for them.,,,,
"9108	fairly satisfied	Buses should be a bit more warm during winter season.",,,,,
"9110	fairly satisfied	Run longer on weekends",,,,,
"9111	very satisfied	I cannot think of anything.",,,,,
"9116	very dissatisfied	The No 8 to Manchester is never ever on time. They're supposed to frequent every ten minutes and may not even arrive for forty five minutes at a time", at which point two will arrive following behind each other for the rest of the journey.,,,,
"9096	fairly satisfied	More direct route to and from work.  Less roadworks.  Buses not being cancelled.  Better layout of roads.",,,,,
"9097	neither satisfied nor dissatisfied	More 52A's + 58s less 53 can be annoying see 3 or 4 turn up empty and still waiting for one of the above.",,,,,
"9099	fairly satisfied	Bus was very late and there was no information on Thursday",,,,,
"9100	fairly satisfied	The heating was on full - far too warm - windows all open",,,,,
"9102	fairly satisfied	Announcing the next stop before the actual stop. And a fares board",,,,,
"9103	neither satisfied nor dissatisfied	Punctuality and keeping to the timetable.",,,,,
"9105	fairly satisfied	Better seats at bus stop",,,,,
"9080	fairly satisfied	Display tells you to ring bell and remain seated however when you do this when disembarking the driver does not give you time to leave your seat and leave bus and sometimes sets off when a few steps away from stop and have to alight passed the raised stop.",,,,,
"9083	fairly satisfied	Politeness of driver. Even thought I said ""Thank you"" there was no reaction.",,,,,
"9084	fairly dissatisfied	I am visually impaired so like to get near front to check where I am.  I was able to see the drivers reading their timetable",,,,,
"9077	very satisfied	The journey went smoothly", no complaints , I only use public transport.,,,
"9066	neither satisfied nor dissatisfied	Lateness of bus - was delayed by more than 10 minutes - seems common for the 63",,,,,
"9069	fairly satisfied	I am disabled and unsteady on my feet. There are occasional when the driver does not park properly to allow me to get on the bus safely.",,,,,
"9049	very satisfied	Nothing really",,,,,
"9062	fairly satisfied	More time to sit down with the pram.",,,,,
"9040	neither satisfied nor dissatisfied	The time it takes",,,,,
"9042	neither satisfied nor dissatisfied	The Tracking system on the operators app needs to be looked into as it does not track the bus in Real Time.  As soon as the scheduled departure time has arrived it disappears as if the bus has turned up and 9/10 it has not arrived.",,,,,
"9030	very satisfied	Nothing really. Good bus service on this route.",,,,,
"9037	fairly satisfied	To put children mega rider in please", as I travel with 2 children every day,,,,
"9038	fairly satisfied	More bus times! If I was rating the morning journey", this would be a lot more depressing.  Never on time  (by 15 minutes +) rude and cold.,,,,
"9025	fairly satisfied	Drivers to be polite when paying for your ticket ", e.g. saying thank you.,,,,
